"identifier","dbms","schema","operator","type","killed","time","generator"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","EQUIVALENT","false",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","DUPLICATE","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","false",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnR","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnR","NORMAL","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnR","NORMAL","false",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","DUPLICATE","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","false",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","DUPLICATE","true",23,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","false",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","false",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",18,"avs"
"rlj7dt4dwgjoodbbsnjj","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCNullifier","NORMAL","true",30,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCNullifier","NORMAL","true",24,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",24,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",43,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",24,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","false",23,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",22,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",18,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",22,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",18,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","false",22,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",18,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",21,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",21,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",17,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",17,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairR","IMPAIRED","true",11,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairR","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",18,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",16,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",16,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",16,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",16,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnR","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","EQUIVALENT","false",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","DUPLICATE","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnR","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnR","NORMAL","false",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnR","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","DUPLICATE","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","DUPLICATE","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"uqdiws9v1xvnejkfilfb","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCNullifier","NORMAL","true",28,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCNullifier","NORMAL","true",24,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",24,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",23,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",27,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",23,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","false",23,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",23,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","false",23,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",18,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",21,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",21,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairR","IMPAIRED","true",11,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairR","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",18,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",11,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",12,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnR","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",23,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",24,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCR","NORMAL","true",21,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","EQUIVALENT","false",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"rxjvmiipofjuqfdzqll7","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
